ResourceID,RENO,RENO_TYPE,SITE_NAME,NAME_TYPE,RETYPE_Valueid,SITECODE,SITECODE_TYPE,DESCRIPTION,DESCRIPTION_TYPE,REEDATE,REEDATE_TYPE,REEDATEPREC_Valueid,RELDATE,RELDATE_TYPE,RELDATEPREC_Valueid,NGRPREC_Valueid,WKT
00000000-0000-0000-0000-00000lhde780,780,838a206c-7975-4695-a2ae-1575b1e07984,"The Park 1970-2",81dd62d2-6701-4195-b74b-8057456bba4b,b244bfc4-313c-4730-97ca-bfbf0feadcbb,p70,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1971-01-01,af8e248f-28c9-4c97-b57b-add942b8e009,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,1971-12-31,2195c931-95b0-4c91-9a1d-7607d56d1377,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.543157483592522 53.230943569739502)
00000000-0000-0000-0000-00000lhde780,,,,,,,,"Area 10 of sixteen. Area III 1971 excavation",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde781,781,838a206c-7975-4695-a2ae-1575b1e07984,"The Park 1970-2",81dd62d2-6701-4195-b74b-8057456bba4b,b244bfc4-313c-4730-97ca-bfbf0feadcbb,p70,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1971-01-01,af8e248f-28c9-4c97-b57b-add942b8e009,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,1971-12-31,2195c931-95b0-4c91-9a1d-7607d56d1377,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.543465261819482 53.231145102957335)
00000000-0000-0000-0000-00000lhde781,,,,,,,,"Area 11 of sixteen. Area IV 1971 excavation",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde782,782,838a206c-7975-4695-a2ae-1575b1e07984,"The Park 1970-2",81dd62d2-6701-4195-b74b-8057456bba4b,b244bfc4-313c-4730-97ca-bfbf0feadcbb,p70,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1971-01-01,af8e248f-28c9-4c97-b57b-add942b8e009,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,1971-12-31,2195c931-95b0-4c91-9a1d-7607d56d1377,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.543470751303798 53.230983356629338)
00000000-0000-0000-0000-00000lhde782,,,,,,,,"Area 12 of sixteen. Area V 1971 excavation",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde783,783,838a206c-7975-4695-a2ae-1575b1e07984,"The Park 1970-2",81dd62d2-6701-4195-b74b-8057456bba4b,b244bfc4-313c-4730-97ca-bfbf0feadcbb,p70,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1972-01-01,af8e248f-28c9-4c97-b57b-add942b8e009,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,1972-12-31,2195c931-95b0-4c91-9a1d-7607d56d1377,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.543367782959852 53.231368652620496)
00000000-0000-0000-0000-00000lhde783,,,,,,,,"Area 13 of sixteen. Area I 1972 excavation",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde784,784,838a206c-7975-4695-a2ae-1575b1e07984,"The Park 1970-2",81dd62d2-6701-4195-b74b-8057456bba4b,b244bfc4-313c-4730-97ca-bfbf0feadcbb,p70,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1972-01-01,af8e248f-28c9-4c97-b57b-add942b8e009,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,1972-12-31,2195c931-95b0-4c91-9a1d-7607d56d1377,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.543314590112924 53.231170230642626)
00000000-0000-0000-0000-00000lhde784,,,,,,,,"Area 14 of sixteen. Area II 1972 excavation",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde785,785,838a206c-7975-4695-a2ae-1575b1e07984,"The Park 1970-2",81dd62d2-6701-4195-b74b-8057456bba4b,b244bfc4-313c-4730-97ca-bfbf0feadcbb,p70,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1972-01-01,af8e248f-28c9-4c97-b57b-add942b8e009,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,1972-12-31,2195c931-95b0-4c91-9a1d-7607d56d1377,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.543212810629146 53.231079090445839)
00000000-0000-0000-0000-00000lhde785,,,,,,,,"Area 15 of sixteen. Area III 1972 excavation",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde786,786,838a206c-7975-4695-a2ae-1575b1e07984,"The Park 1970-2",81dd62d2-6701-4195-b74b-8057456bba4b,b244bfc4-313c-4730-97ca-bfbf0feadcbb,p70,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1972-01-01,af8e248f-28c9-4c97-b57b-add942b8e009,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,1972-12-31,2195c931-95b0-4c91-9a1d-7607d56d1377,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.543311845064476 53.231251103799053)
00000000-0000-0000-0000-00000lhde786,,,,,,,,"Area 16 of sixteen. Area IV 1972 excavation",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde787,787,838a206c-7975-4695-a2ae-1575b1e07984,"Lower West Gate City Hall",81dd62d2-6701-4195-b74b-8057456bba4b,b15ec403-e33a-4960-9129-2a1c731d636c,pa93,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1993-07-30,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1993-07-30,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.543393128360548 53.231063314803244)
00000000-0000-0000-0000-00000lhde787,,,,,,,,"Graphic and photographic survey prior to conservation",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde788,788,838a206c-7975-4695-a2ae-1575b1e07984,"Pottergate 1992",81dd62d2-6701-4195-b74b-8057456bba4b,96488b99-2700-4f32-89e0-2595fcd589af,pg92,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1992-07-20,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1992-07-20,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.532810070140613 53.233864143179552)
00000000-0000-0000-0000-00000lhde788,,,,,,,,"Archaeological Evaluation by means of the recording of three geotechnical test pits, Trial Trenches 1-3.",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde789,789,838a206c-7975-4695-a2ae-1575b1e07984,"Pottergate 1992",81dd62d2-6701-4195-b74b-8057456bba4b,96488b99-2700-4f32-89e0-2595fcd589af,pg92,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1992-07-20,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1992-07-20,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.532897471703122 53.233937136063851)
00000000-0000-0000-0000-00000lhde789,,,,,,,,"Archaeological Evaluation by means of the recording of three geotechnical test pits, Trial Trenches 1-3. Trial Trench 1",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde790,790,838a206c-7975-4695-a2ae-1575b1e07984,"Pottergate 1992",81dd62d2-6701-4195-b74b-8057456bba4b,96488b99-2700-4f32-89e0-2595fcd589af,pg92,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1992-07-20,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1992-07-20,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.532602856705063 53.233789675373231)
00000000-0000-0000-0000-00000lhde790,,,,,,,,"Archaeological Evaluation by means of the recording of three geotechnical test pits, Trial Trenches 1-3. Trial Trench 2",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde791,791,838a206c-7975-4695-a2ae-1575b1e07984,"Pottergate 1992",81dd62d2-6701-4195-b74b-8057456bba4b,96488b99-2700-4f32-89e0-2595fcd589af,pg92,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1992-07-20,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1992-07-20,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.532431354104501 53.233985336135198)
00000000-0000-0000-0000-00000lhde791,,,,,,,,"Archaeological Evaluation by means of the recording of three geotechnical test pits, Trial Trenches 1-3. Trial Trench 3",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde792,792,838a206c-7975-4695-a2ae-1575b1e07984,"St Marys School, 5 Pottergate",81dd62d2-6701-4195-b74b-8057456bba4b,4298586a-89fd-4475-8d4a-942763180c19,pga93,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1993-05-06,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1993-05-06,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.532659382872957 53.233889257273567)
00000000-0000-0000-0000-00000lhde792,,,,,,,,"Archaeological monitoring and recording (watching brief) during groundworks, foundation and service trenches, for the construction of New Hall and Topic Rooms at St Marys School. The site was divided into three for recording purposes.",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde793,793,838a206c-7975-4695-a2ae-1575b1e07984,"St Marys School, 5 Pottergate",81dd62d2-6701-4195-b74b-8057456bba4b,4298586a-89fd-4475-8d4a-942763180c19,pga93,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1993-05-06,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1993-05-06,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.532526130347611 53.233842668679792)
00000000-0000-0000-0000-00000lhde793,,,,,,,,"Archaeological monitoring and recording (watching brief) during groundworks, foundation and service trenches, for the construction of New Hall and Topic Rooms at St Marys School. The site was divided into three for recording purposes. Area 1 of three. New Hall and Topic Room 4",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde794,794,838a206c-7975-4695-a2ae-1575b1e07984,"St Marys School, 5 Pottergate",81dd62d2-6701-4195-b74b-8057456bba4b,4298586a-89fd-4475-8d4a-942763180c19,pga93,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1993-05-06,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1993-05-06,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.532865367991288 53.23399966842527)
00000000-0000-0000-0000-00000lhde794,,,,,,,,"Archaeological monitoring and recording (watching brief) during groundworks, foundation and service trenches, for the construction of New Hall and Topic Rooms at St Marys School. The site was divided into three for recording purposes.  Area 2 of three. Topic Room 3",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde795,795,838a206c-7975-4695-a2ae-1575b1e07984,"St Marys School, 5 Pottergate",81dd62d2-6701-4195-b74b-8057456bba4b,4298586a-89fd-4475-8d4a-942763180c19,pga93,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1993-05-06,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1993-05-06,2195c931-95b0-4c91-9a1d-7607d56d1377,b8b074ba-8899-4ae3-9017-aab1342ab3cc,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.532394414715031 53.233751150645489)
00000000-0000-0000-0000-00000lhde795,,,,,,,,"Archaeological monitoring and recording (watching brief) during groundworks, foundation and service trenches, for the construction of New Hall and Topic Rooms at St Marys School. The site was divided into three for recording purposes. Area 3 of three. Service trench",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde796,796,838a206c-7975-4695-a2ae-1575b1e07984,"Ropewalk/Carholme Road Link",81dd62d2-6701-4195-b74b-8057456bba4b,96488b99-2700-4f32-89e0-2595fcd589af,ro92,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1992-01-20,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1993-12-31,2195c931-95b0-4c91-9a1d-7607d56d1377,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.548407572444796 53.228094980549649)
00000000-0000-0000-0000-00000lhde796,,,,,,,,"Site location for geotechnical pits, boreholes and gas monitoring installations",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde797,797,838a206c-7975-4695-a2ae-1575b1e07984,"Ropewalk/Carholme Road Link",81dd62d2-6701-4195-b74b-8057456bba4b,33945a27-a443-48a2-8c5d-b857ed9d8496,ro92,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1992-01-20,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1993-12-31,2195c931-95b0-4c91-9a1d-7607d56d1377,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.550006220927624 53.226891848800065)
00000000-0000-0000-0000-00000lhde797,,,,,,,,"Area 1 of thirty nine. Borehole B10P",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde798,798,838a206c-7975-4695-a2ae-1575b1e07984,"Ropewalk/Carholme Road Link",81dd62d2-6701-4195-b74b-8057456bba4b,33945a27-a443-48a2-8c5d-b857ed9d8496,ro92,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1992-01-20,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1993-12-31,2195c931-95b0-4c91-9a1d-7607d56d1377,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.549174254874623 53.226243460996578)
00000000-0000-0000-0000-00000lhde798,,,,,,,,"Area 2 of thirty nine. Borehole B11P",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde799,799,838a206c-7975-4695-a2ae-1575b1e07984,"Ropewalk/Carholme Road Link",81dd62d2-6701-4195-b74b-8057456bba4b,33945a27-a443-48a2-8c5d-b857ed9d8496,ro92,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1992-01-20,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1993-12-31,2195c931-95b0-4c91-9a1d-7607d56d1377,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.550320169749432 53.226023673234998)
00000000-0000-0000-0000-00000lhde799,,,,,,,,"Area 3 of thirty nine. Borehole B12P",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde800,800,838a206c-7975-4695-a2ae-1575b1e07984,"Ropewalk/Carholme Road Link",81dd62d2-6701-4195-b74b-8057456bba4b,33945a27-a443-48a2-8c5d-b857ed9d8496,ro92,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1992-01-20,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1993-12-31,2195c931-95b0-4c91-9a1d-7607d56d1377,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.548634746322167 53.230237279001585)
00000000-0000-0000-0000-00000lhde800,,,,,,,,"Area 4 of thirty nine. Borehole B2",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde801,801,838a206c-7975-4695-a2ae-1575b1e07984,"Ropewalk/Carholme Road Link",81dd62d2-6701-4195-b74b-8057456bba4b,33945a27-a443-48a2-8c5d-b857ed9d8496,ro92,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1992-01-20,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1993-12-31,2195c931-95b0-4c91-9a1d-7607d56d1377,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.548173245173057 53.230150752139167)
00000000-0000-0000-0000-00000lhde801,,,,,,,,"Area 5 of thirty nine. Borehole B2A",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde802,802,838a206c-7975-4695-a2ae-1575b1e07984,"Ropewalk/Carholme Road Link",81dd62d2-6701-4195-b74b-8057456bba4b,33945a27-a443-48a2-8c5d-b857ed9d8496,ro92,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1992-01-20,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1993-12-31,2195c931-95b0-4c91-9a1d-7607d56d1377,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.548996889914486 53.23016078130324)
00000000-0000-0000-0000-00000lhde802,,,,,,,,"Area 6 of thirty nine. Borehole B3P",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde803,803,838a206c-7975-4695-a2ae-1575b1e07984,"Ropewalk/Carholme Road Link",81dd62d2-6701-4195-b74b-8057456bba4b,33945a27-a443-48a2-8c5d-b857ed9d8496,ro92,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1992-01-20,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1993-12-31,2195c931-95b0-4c91-9a1d-7607d56d1377,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.549316839839071 53.23000286234555)
00000000-0000-0000-0000-00000lhde803,,,,,,,,"Area 7 of thirty nine. Borehole B5",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde804,804,838a206c-7975-4695-a2ae-1575b1e07984,"Ropewalk/Carholme Road Link",81dd62d2-6701-4195-b74b-8057456bba4b,33945a27-a443-48a2-8c5d-b857ed9d8496,ro92,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1992-01-20,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1993-12-31,2195c931-95b0-4c91-9a1d-7607d56d1377,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.550201799758997 53.229528189502268)
00000000-0000-0000-0000-00000lhde804,,,,,,,,"Area 8 of thirty nine. Borehole B6A",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde805,805,838a206c-7975-4695-a2ae-1575b1e07984,"Ropewalk/Carholme Road Link",81dd62d2-6701-4195-b74b-8057456bba4b,33945a27-a443-48a2-8c5d-b857ed9d8496,ro92,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1992-01-20,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1993-12-31,2195c931-95b0-4c91-9a1d-7607d56d1377,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.549845030894451 53.229002451076383)
00000000-0000-0000-0000-00000lhde805,,,,,,,,"Area 9 of thirty nine. Borehole B6P",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde806,806,838a206c-7975-4695-a2ae-1575b1e07984,"Ropewalk/Carholme Road Link",81dd62d2-6701-4195-b74b-8057456bba4b,33945a27-a443-48a2-8c5d-b857ed9d8496,ro92,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1992-01-20,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1993-12-31,2195c931-95b0-4c91-9a1d-7607d56d1377,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.550491078881555 53.228947381829904)
00000000-0000-0000-0000-00000lhde806,,,,,,,,"Area 10 of thirty nine. Borehole B7",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde807,807,838a206c-7975-4695-a2ae-1575b1e07984,"Ropewalk/Carholme Road Link",81dd62d2-6701-4195-b74b-8057456bba4b,33945a27-a443-48a2-8c5d-b857ed9d8496,ro92,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1992-01-20,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1993-12-31,2195c931-95b0-4c91-9a1d-7607d56d1377,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.550628584475185 53.228868147259135)
00000000-0000-0000-0000-00000lhde807,,,,,,,,"Area 11 of thirty nine. Borehole B7A",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde808,808,838a206c-7975-4695-a2ae-1575b1e07984,"Ropewalk/Carholme Road Link",81dd62d2-6701-4195-b74b-8057456bba4b,33945a27-a443-48a2-8c5d-b857ed9d8496,ro92,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1992-01-20,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1993-12-31,2195c931-95b0-4c91-9a1d-7607d56d1377,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.550818599421167 53.228564810230985)
00000000-0000-0000-0000-00000lhde808,,,,,,,,"Area 12 of thirty nine. Borehole B8",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde809,809,838a206c-7975-4695-a2ae-1575b1e07984,"Ropewalk/Carholme Road Link",81dd62d2-6701-4195-b74b-8057456bba4b,33945a27-a443-48a2-8c5d-b857ed9d8496,ro92,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1992-01-20,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1993-12-31,2195c931-95b0-4c91-9a1d-7607d56d1377,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.550567972468363 53.228444897659088)
00000000-0000-0000-0000-00000lhde809,,,,,,,,"Area 13 of thirty nine. Borehole B9P",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde810,810,838a206c-7975-4695-a2ae-1575b1e07984,"Ropewalk/Carholme Road Link",81dd62d2-6701-4195-b74b-8057456bba4b,33945a27-a443-48a2-8c5d-b857ed9d8496,ro92,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1992-01-20,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1993-12-31,2195c931-95b0-4c91-9a1d-7607d56d1377,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.550693839259006 53.228266635561923)
00000000-0000-0000-0000-00000lhde810,,,,,,,,"Area 14 of thirty nine. Borehole BH1P",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde811,811,838a206c-7975-4695-a2ae-1575b1e07984,"Ropewalk/Carholme Road Link",81dd62d2-6701-4195-b74b-8057456bba4b,33945a27-a443-48a2-8c5d-b857ed9d8496,ro92,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1992-01-20,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1993-12-31,2195c931-95b0-4c91-9a1d-7607d56d1377,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.549598941357448 53.230078212337482)
00000000-0000-0000-0000-00000lhde811,,,,,,,,"Area 15 of thirty nine. Borehole BH4P",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
00000000-0000-0000-0000-00000lhde812,812,838a206c-7975-4695-a2ae-1575b1e07984,"Ropewalk/Carholme Road Link",81dd62d2-6701-4195-b74b-8057456bba4b,33945a27-a443-48a2-8c5d-b857ed9d8496,ro92,70164ed3-db25-446d-9282-b7fcf6cb4838,,,1992-01-20,af8e248f-28c9-4c97-b57b-add942b8e009,b8b074ba-8899-4ae3-9017-aab1342ab3cc,1993-12-31,2195c931-95b0-4c91-9a1d-7607d56d1377,6f941ebf-bad2-444a-a8f8-e4393a5fb2ac,f1985c76-a102-4644-9ac5-558a02b91ea7,POINT (-0.549388982912362 53.230084646992978)
00000000-0000-0000-0000-00000lhde812,,,,,,,,"Area 16 of thirty nine. Borehole BHA",eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
