ResourceID,SOURCENO,SOURCENO_TYPE,TYPE_Valueid,AUTHOR,TITLE,TITLE_TYPE,PUBLICATION_PLACE,Date,EDITOR,PUBLISHER,JOURNAL_SERIES_NAME,PAGES,SERIES_NO
00000000-0000-0000-0000-00000lhds161,161,838a206c-7975-4695-a2ae-1575b1e07984,b01ca8a5-f56d-44f4-a969-cf62847fc6e5,"Eagles, B. N.","The Origins of the Anglo-Saxon Kingdoms: Lindsey",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Leicester",1989,"Bassett, S.","Leicester University Press",,"202-12",
00000000-0000-0000-0000-00000lhds832,832,838a206c-7975-4695-a2ae-1575b1e07984,b01ca8a5-f56d-44f4-a969-cf62847fc6e5,"Greep, S. J.","The Legionary Fortress Baths at Caerleon, II: The finds: The Objects of Worked Bone",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Cardiff",1986,"Zienkiewicz, J. D.","National Museum of Wales and Cadw",,"197-212",
00000000-0000-0000-0000-00000lhds885,885,838a206c-7975-4695-a2ae-1575b1e07984,b01ca8a5-f56d-44f4-a969-cf62847fc6e5,"Healey, R. H.","A Prospect of Lincolnshire: Toynton All Saints: Decorated jugs from the Roses kiln",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,,1984,"Field, F. N. & White, A. J.",,,"73-8",
00000000-0000-0000-0000-00000lhds254,254,838a206c-7975-4695-a2ae-1575b1e07984,b01ca8a5-f56d-44f4-a969-cf62847fc6e5,"Hurst, J. G.","A Prospect of Lincolnshire: The development of medieval pottery research in Lincolnshire",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,,1984,"Field, F. N. & White, A. J.",,,"64-8",
00000000-0000-0000-0000-00000lhds286,286,838a206c-7975-4695-a2ae-1575b1e07984,,"Jones, M. J.","Archeologia urbana e centro antico di Napoli. Atti del convegno 1983: Archaeology in a provincial English city: the example of Lincoln",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Taranto",1983,"Muscettola, S. A. & Gastaldi, P.","Instituto per la Storia e lArceologia della Magna Grecia",,"42-8",
00000000-0000-0000-0000-00000lhds299,299,838a206c-7975-4695-a2ae-1575b1e07984,,"Jones, M. J.","Britain in the Roman Period: Recent Trends: Lincoln",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Sheffield",1991,"Jones, R. F. J.","J R Collis Publ",,"69-73",
00000000-0000-0000-0000-00000lhds302,302,838a206c-7975-4695-a2ae-1575b1e07984,,"Jones, M. J.","Recent Archaeological Research in English Towns: Lincoln",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"London",1981,"Schofield, J. & Palliser, D. with Harding, C.","Council for British Archaeology",,"54-7",
00000000-0000-0000-0000-00000lhds303,303,838a206c-7975-4695-a2ae-1575b1e07984,,"Jones, M. J.","Fortress into City. The Consolidation of Roman Britain, First Century AD: Lincoln",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"London",1988,"Webster, G.","Batsford",,"145-66",
00000000-0000-0000-0000-00000lhds323,323,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Jones, S. R.","Thirty Second Lincoln Civic Trust Annual Report 1985: Garmston House",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1985,,,,"4-6",
00000000-0000-0000-0000-00000lhds324,324,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Jones, S. R.","Thirty Seventh Lincoln Civic Trust Annual Report 1990: Garmston House 1990",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1990,,,,"6-8",
00000000-0000-0000-0000-00000lhds325,325,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Jones, S. R.","Thirty Eighth Lincoln Civic Trust Annual Report 1991: Garmston House 1991",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1991,,,,"6-8",
00000000-0000-0000-0000-00000lhds904,904,838a206c-7975-4695-a2ae-1575b1e07984,,"Le Patourel, Jean","Everyday and Exotic Pottery from Europe: Studies in honour of John G. Hurst: Ceramic horns",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Oxford",1992,"Gaimster, David & Redknap, Mark","Oxbow Books",,"157-66",
00000000-0000-0000-0000-00000lhds913,913,838a206c-7975-4695-a2ae-1575b1e07984,,"Leach, H. N.","Excavations at Stamford Castle, Lincolnshire, 1971-1976: Pottery Production on the Stamford Castle Site",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,,,"Mahany, C.",,,,
00000000-0000-0000-0000-00000lhds338,338,838a206c-7975-4695-a2ae-1575b1e07984,b01ca8a5-f56d-44f4-a969-cf62847fc6e5,"Leahy, K. A.","A Prospect of Lincolnshire: Late Roman and Early Germanic Belt Fittings from Lincolnshire",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1984,"Field, F. N. & White, A. J.",,,"23-32",
00000000-0000-0000-0000-00000lhds374,374,838a206c-7975-4695-a2ae-1575b1e07984,b01ca8a5-f56d-44f4-a969-cf62847fc6e5,"May, J. L.","A Prospect of Lincolnshire: Major settlements of the later Iron Age in Lincolnshire",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",1984,"Field, F. N. & White, A. J.",,,"18-22",
00000000-0000-0000-0000-00000lhds869,869,838a206c-7975-4695-a2ae-1575b1e07984,,"Miles, P.","Excavations at Stamford Castle, Lincolnshire, 1971-1976: Medieval and Post-medieval Tile",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,,,"Mahany, C.",,,,
00000000-0000-0000-0000-00000lhds899,899,838a206c-7975-4695-a2ae-1575b1e07984,,"Moorhouse, S.","Sandal Castle Excavations 1964-73: The medieval pottery",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Wakefield",1983,"Mayes, P. & Butler, L. A. S.",,,,
00000000-0000-0000-0000-00000lhds854,854,838a206c-7975-4695-a2ae-1575b1e07984,,"Pilgrim, J. E.","The Wool Textile Industry in Great Britain: The cloth industry in East Anglia",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"London",1972,"Jenkins, J. Geraint",,,,
00000000-0000-0000-0000-00000lhds842,842,838a206c-7975-4695-a2ae-1575b1e07984,,"Scott, I. R.","Catalogue of the Romano-British iron tools, fittings and weapons in the British Museum: Daggers",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"London",1985,"Manning, W. H.","Trustees of British Museum",,"152-9",
00000000-0000-0000-0000-00000lhds426,426,838a206c-7975-4695-a2ae-1575b1e07984,,"Smart, V. J.","The Lincoln mint c 890-1279: A note on the moneyers of the mint of Lincoln",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Newcastle upon Tyne",1970,"Smart, V. J.","Corbitt & Hunter Ltd",,"20-7",
00000000-0000-0000-0000-00000lhds452,452,838a206c-7975-4695-a2ae-1575b1e07984,,"Stocker, D. A.","Archaeological papers from York: a Festschrift in honour of Maurice Barley: The remains of the Franciscan friary at Lincoln: a reassessment",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,,1984,"Addyman, P. V. & Black, V. E.",,,"137-44",
00000000-0000-0000-0000-00000lhds454,454,838a206c-7975-4695-a2ae-1575b1e07984,,"Stocker, D. A.","St Hugh of Lincoln: The mystery of the shrine of St Hugh the bishop",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,,1987,"Mayer-Harting, H.",,,"89-124",
00000000-0000-0000-0000-00000lhds456,456,838a206c-7975-4695-a2ae-1575b1e07984,,"Stocker, D. A.","England in the 13th century: The tomb and shrine of Bishop Grosseteste in Lincoln Cathedral",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,,1985,"Tudor-Craig, P.",,,"143-8",
00000000-0000-0000-0000-00000lhds455,455,838a206c-7975-4695-a2ae-1575b1e07984,,"Stocker, D. A. and Everson, P.","Stone: Quarrying and Building in England AD43-1525: Rubbish Recycled: A Study of the Re-use of Stone in Lincolnshire",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,,1990,"Parsons, David","Phillimore in association with the Royal Archaeological Institute",,"83-101",
00000000-0000-0000-0000-00000lhds799,799,838a206c-7975-4695-a2ae-1575b1e07984,,"Webster, G. A.","Soldier and civilian in Roman Yorkshire: A hoard of Roman military equipment from Fremington Hagg",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Leicester",1971,"Butler, R. M.","Leicester University Press",,"107-125",
00000000-0000-0000-0000-00000lhds103,103,838a206c-7975-4695-a2ae-1575b1e07984,,,"Archives of the Dean and Chapter of Lincoln Cathedral: Dean and Chapter Manuscripts",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,,,,"Lincolnshire Archives Office",,,
00000000-0000-0000-0000-0000lhds2518,2518,838a206c-7975-4695-a2ae-1575b1e07984,b01ca8a5-f56d-44f4-a969-cf62847fc6e5,"Barton, B.","Lincolnshire on the Move. Transport in Lincolnshire through the ages: Bridging the gap",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",2005,"Howard, J. & Lester, C.","Society for Lincolnshire History and Archaeology",,"51-58",
00000000-0000-0000-0000-0000lhds2434,2434,838a206c-7975-4695-a2ae-1575b1e07984,b01ca8a5-f56d-44f4-a969-cf62847fc6e5,"Birch, N.","Wigford: Historic Lincoln South of the River: Railway crossings",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",2000,"Hill, P. R","The Survey of Lincoln",,"22-23",
00000000-0000-0000-0000-0000lhds1933,1933,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Bonnor, J. and Catney, S.","Time and Tide. The Archaeology of the Witham Valley: Local Authority Cultural Resource Management",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Heckington, Sleaford",2003,"Catney, S. & Start, D.","Witham Valley Archaeology Research Committee",,"43-51",
00000000-0000-0000-0000-0000lhds2459,2459,838a206c-7975-4695-a2ae-1575b1e07984,b01ca8a5-f56d-44f4-a969-cf62847fc6e5,"Brook, S.","Lincoln's West End: a History: Animal houses in the West End",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",2008,"Walker, A.","The Survey of Lincoln",,"15-18",
00000000-0000-0000-0000-0000lhds2529,2529,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Brooks, I. P. and Cleary, R.","Archaeological desk-based assessment and geophysical survey: on land off Wolsey Way, Lincoln, Lincolnshire: Geophysical survey",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Donington",2002,,"Engineering Archaeological Services Ltd",,,
00000000-0000-0000-0000-0000lhds2893,2893,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Broughton, D.","South-east Lincoln: Canwick Road, South Common, St Catherines and Bracebridge: The Canwick Road cemeteries and crematorium",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",2011,"Walker, A.","The Survey of Lincoln",,"74-77","7"
00000000-0000-0000-0000-0000lhds2925,2925,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Broughton, D.","Boultham and Swallowbeck: Lincolns South-Western Suburbs: Hes gone to the foundry",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",2013,"Walker, A.","The Survey of Lincoln",,"18-23",
00000000-0000-0000-0000-0000lhds1937,1937,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Cadbury, T.","Time and Tide. The Archaeology of the Witham Valley: Presentation to the Wider World",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Heckington, Sleaford",2003,"Catney, S. & Start, D.","Witham Valley Archaeology Research Committee",,"76-80",
00000000-0000-0000-0000-0000lhds2713,2713,838a206c-7975-4695-a2ae-1575b1e07984,,"Carroll, R.","All things Lincolnshire: John Speeds Map of Lincoln",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,,2007,"Howard, J. and Start, D.","Society for Lincolnshire History and Archaeology",,"58-63",
00000000-0000-0000-0000-0000lhds1929,1929,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Catney, S.","Time and Tide. The Archaeology of the Witham Valley: Setting the Scene",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Heckington, Sleaford",2003,"Catney, S. & Start, D.","Witham Valley Archaeology Research Committee",,"3-5",
00000000-0000-0000-0000-0000lhds2320,2320,838a206c-7975-4695-a2ae-1575b1e07984,b01ca8a5-f56d-44f4-a969-cf62847fc6e5,"Clarke, G.","Aspects of Lincoln. Discovering Local History: Lincolns cinemas in the twentieth century",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Barnsley",2001,"Walker, A.","Wharncliffe Books",,"159-183",
00000000-0000-0000-0000-0000lhds2831,2831,838a206c-7975-4695-a2ae-1575b1e07984,,"Clarke, L.","Brayford Pool: Lincolns Waterfront Through Time: The University of Lincoln",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",2012,"Walker, A.","The Survey of Lincoln",,"52-55",
00000000-0000-0000-0000-0000lhds2704,2704,838a206c-7975-4695-a2ae-1575b1e07984,,"Cockerell, C. L.","Memoirs Illustrative of the History and Antiquities of the County and City of Lincoln, Communicated to the Archaeological Institute of Great Britain and Ireland, held at Lincoln, July 1848.: Ancient Sculpture in Lincoln Cathedral",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"London",1850,,"Archaeological Institute of Great Britain and Ireland",,"214-240",
00000000-0000-0000-0000-0000lhds2930,2930,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"East, L.","Boultham and Swallowbeck: Lincolns South-Western Suburbs: Gregg Hall Estate",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",2013,"Walker, A.","The Survey of Lincoln",,"48-50",
00000000-0000-0000-0000-0000lhds2697,2697,838a206c-7975-4695-a2ae-1575b1e07984,,"Ellin, D.","Lincoln Connections. Aspects of City and County since 1700. A tribute to Dennis Mills: North Lincolnshires Country carriers",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",2011,"Brook, S., Walker, A. and Wheeler, R.","Society for Lincolnshire History and Archaeology",,"59-74",
00000000-0000-0000-0000-0000lhds1930,1930,838a206c-7975-4695-a2ae-1575b1e07984,b01ca8a5-f56d-44f4-a969-cf62847fc6e5,"Everson, Paul and Stocker, David","Time and Tide. The Archaeology of the Witham Valley: Coming from Bardney.. - The Landscape Context of the Causeways and Finds groups of the Witham Valley",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Heckington, Sleaford",2003,"Catney, Steve and Start, David","Witham Valley Archaeology Research Committee",,"6-15",
00000000-0000-0000-0000-0000lhds1931,1931,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Field, N., Parker Pearson, M. and Rylatt, J.","Time and Tide. The Archaeology of the Witham Valley: The Fiskerton Causeway: Research - Past, Present and Future",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Heckington, Sleaford",2003,"Catney, S. & Start, D.","Witham Valley Archaeology Research Committee",,"16-32",
00000000-0000-0000-0000-0000lhds1932,1932,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"French, C. and Rackham, J.","Time and Tide. The Archaeology of the Witham Valley: Palaeoenvironmental Research Design for the Witham Valley",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Heckington, Sleaford",2003,"Catney, S. & Start, D.","Witham Valley Archaeology Research Committee",,"33-42",
00000000-0000-0000-0000-0000lhds2934,2934,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"George, B. & D.","Boultham and Swallowbeck: Lincolns South-Western Suburbs: From fields to industry to shopping: the development of Tritton Road",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",2013,"Walker, A.","The Survey of Lincoln",,"68-72",
00000000-0000-0000-0000-0000lhds2454,2454,838a206c-7975-4695-a2ae-1575b1e07984,6689ab8d-e3c9-4dee-acfc-b6f6cdf320dc,"Hanson, F.","Monks Road: Lincolns East End Through Time: Urban renewal in the Monks Road district",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",2006,"Walker, A.","The Survey of Lincoln",,"56-61",
00000000-0000-0000-0000-0000lhds2435,2435,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Herridge, J.","Wigford: Historic Lincoln South of the River: Industrial archaeology in Wigford",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",2000,"Hill, P. R","The Survey of Lincoln",,"24-25",
00000000-0000-0000-0000-0000lhds2474,2474,838a206c-7975-4695-a2ae-1575b1e07984,cc039083-b667-414b-8c4b-31a613997113,"Herridge, J. and Jones, M. J.","Uphill Lincoln 1: Burton Road, Newport, and the Ermine Estate: The Lawn",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",2009,"Walker, A.","The Survey of Lincoln",,"15-17",
00000000-0000-0000-0000-0000lhds2315,2315,838a206c-7975-4695-a2ae-1575b1e07984,b01ca8a5-f56d-44f4-a969-cf62847fc6e5,"Hill, K.","Aspects of Lincoln. Discovering Local History: The middle classes in Victorian Lincoln",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Barnsley",2001,"Walker, A.","Wharncliffe Books",,"88-100",
00000000-0000-0000-0000-0000lhds2613,2613,838a206c-7975-4695-a2ae-1575b1e07984,6689ab8d-e3c9-4dee-acfc-b6f6cdf320dc,"Hollamby, K.","Uphill Lincoln II: The North-Eastern Suburbs: The Grotto of Eastcliff House",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",2010,"Walker, A.","The Survey of Lincoln",,"29",
00000000-0000-0000-0000-0000lhds2615,2615,838a206c-7975-4695-a2ae-1575b1e07984,6689ab8d-e3c9-4dee-acfc-b6f6cdf320dc,"Hollamby, K.","Uphill Lincoln II: The North-Eastern Suburbs: Queensway with Curle Avenue and Geralds Close",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",2010,"Walker, A.","The Survey of Lincoln",,"33-34",
00000000-0000-0000-0000-0000lhds2469,2469,838a206c-7975-4695-a2ae-1575b1e07984,b01ca8a5-f56d-44f4-a969-cf62847fc6e5,"Horner, N.","Lincoln's West End: a History: The contemporay West End: continuity, change and challenges",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",2008,"Walker, A.","The Survey of Lincoln",,"53-58",
00000000-0000-0000-0000-0000lhds2489,2489,838a206c-7975-4695-a2ae-1575b1e07984,6689ab8d-e3c9-4dee-acfc-b6f6cdf320dc,"Horner, N.","Uphill Lincoln 1: Burton Road, Newport, and the Ermine Estate: Castle Ward: contemporary impressions",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",2009,"Walker, A.","The Survey of Lincoln",,"68-71",
00000000-0000-0000-0000-0000lhds2833,2833,838a206c-7975-4695-a2ae-1575b1e07984,6689ab8d-e3c9-4dee-acfc-b6f6cdf320dc,"Horner, N.","Brayford Pool: Lincolns Waterfront Through Time: Brayford Pool Pleasure Boating: Past and Present",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",2012,"Walker, A.","The Survey of Lincoln",,"60-62",
00000000-0000-0000-0000-0000lhds2897,2897,838a206c-7975-4695-a2ae-1575b1e07984,6689ab8d-e3c9-4dee-acfc-b6f6cdf320dc,"Horner, N.","South-east Lincoln: Canwick Road, South Common, St Catherines and Bracebridge: Park, Lincoln south and St Catherines: fusions and futures",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",2011,"Walker, A.","The Survey of Lincoln",,"90-95","7"
00000000-0000-0000-0000-0000lhds2624,2624,838a206c-7975-4695-a2ae-1575b1e07984,6689ab8d-e3c9-4dee-acfc-b6f6cdf320dc,"Horner, N. and Horner, E.","Uphill Lincoln II: The North-Eastern Suburbs: Population growth, Housing Reform and The St Giles Estate",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",2010,"Walker, A.","The Survey of Lincoln",,"64-69",
00000000-0000-0000-0000-0000lhds2834,2834,838a206c-7975-4695-a2ae-1575b1e07984,6689ab8d-e3c9-4dee-acfc-b6f6cdf320dc,"Hughes, H.","Brayford Pool: Lincolns Waterfront Through Time: The Development of Brayford Pool as a Leisure Space in the City",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",2012,"Walker, A.","The Survey of Lincoln",,"63-69",
00000000-0000-0000-0000-0000lhds2479,2479,838a206c-7975-4695-a2ae-1575b1e07984,6689ab8d-e3c9-4dee-acfc-b6f6cdf320dc,"Jackson, Andrew J. H.","Uphill Lincoln 1: Burton Road, Newport, and the Ermine Estate: Bishop Grosseteste University College Lincoln",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",2009,"Walker, A.","The Survey of Lincoln",,"33-35",
00000000-0000-0000-0000-0000lhds2488,2488,838a206c-7975-4695-a2ae-1575b1e07984,6689ab8d-e3c9-4dee-acfc-b6f6cdf320dc,"Jackson, Andrew J. H.","Uphill Lincoln 1: Burton Road, Newport, and the Ermine Estate: The development of the Ermine Estate in the 1950s and 1960s",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",2009,"Walker, A.","The Survey of Lincoln",,"65-67",
00000000-0000-0000-0000-0000lhds2622,2622,838a206c-7975-4695-a2ae-1575b1e07984,6689ab8d-e3c9-4dee-acfc-b6f6cdf320dc,"Jackson, Andrew J. H.","Uphill Lincoln II: The North-Eastern Suburbs: Twentieth-Century Residential Development: The St Giles Estate",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",2010,"Walker, A.","The Survey of Lincoln",,"58-61",
00000000-0000-0000-0000-0000lhds2700,2700,838a206c-7975-4695-a2ae-1575b1e07984,6689ab8d-e3c9-4dee-acfc-b6f6cdf320dc,"Jackson, Andrew J. H.","Lincoln Connections. Aspects of City and County since 1700. A tribute to Dennis Mills: Towards the Late Twentieth Century and Beyond. Rural and urban change and the task of the historian",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",2011,"Brook, S., Walker, A. and Wheeler, R.","Society for Lincolnshire History and Archaeology",,"136-143",
00000000-0000-0000-0000-0000lhds2929,2929,838a206c-7975-4695-a2ae-1575b1e07984,6689ab8d-e3c9-4dee-acfc-b6f6cdf320dc,"Jackson, Andrew J. H.","Boultham and Swallowbeck: Lincolns South-Western Suburbs: The Boultham housing estate",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",2013,"Walker, A.","The Survey of Lincoln",,"44-47",
00000000-0000-0000-0000-0000lhds2457,2457,838a206c-7975-4695-a2ae-1575b1e07984,b01ca8a5-f56d-44f4-a969-cf62847fc6e5,"Johnson, C..","Lincoln's West End: a History: Between Paradise and a rubbish dump",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",2008,"Walker, A.","The Survey of Lincoln",,"5-7",
00000000-0000-0000-0000-0000lhds2483,2483,838a206c-7975-4695-a2ae-1575b1e07984,6689ab8d-e3c9-4dee-acfc-b6f6cdf320dc,"Johnson, C..","Uphill Lincoln 1: Burton Road, Newport, and the Ermine Estate: Cemeteries and churchyards",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",2009,"Walker, A.","The Survey of Lincoln",,"48-50",
00000000-0000-0000-0000-0000lhds2605,2605,838a206c-7975-4695-a2ae-1575b1e07984,6689ab8d-e3c9-4dee-acfc-b6f6cdf320dc,"Johnson, C..","Uphill Lincoln II: The North-Eastern Suburbs: The Impact of the Enclosure Awards",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",2010,"Walker, A.","The Survey of Lincoln",,"6-7",
00000000-0000-0000-0000-0000lhds2819,2819,838a206c-7975-4695-a2ae-1575b1e07984,6689ab8d-e3c9-4dee-acfc-b6f6cdf320dc,"Johnson, C..","Brayford Pool: Lincolns Waterfront Through Time: A Fishing Industry on the Brayford?",78e71e70-8009-40e2-a078-9a2ebf7a0e6f,"Lincoln",2012,"Walker, A.","The Survey of Lincoln",,"9-11",
